id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
5377,919,807,919,919,919,919,919,3,4,1
5040,807,707,807,919,919,919,unk,2,3,0
5550,919,807,919,919,919,919,919,3,2,1
9585,unk,unk,unk,919,919,unk,unk,3,unk,1
5119,807,707,807,919,919,unk,unk,2,2,1
5519,919,807,919,919,919,919,919,3,2,1
5130,807,707,807,919,919,919,unk,2,1,1
5569,919,807,919,919,919,919,919,3,2,0
5542,919,807,919,919,919,919,919,3,2,0
9579,unk,unk,unk,919,919,12,unk,3,2,1
5567,919,807,919,919,919,919,919,3,unk,0
5613,919,807,919,919,919,12,12,3,2,0
5578,919,807,919,919,919,unk,unk,3,1,1
5367,919,807,919,919,919,919,919,3,2,1
9592,unk,unk,unk,919,919,919,919,3,3,1
5143,807,707,807,919,919,919,919,2,1,0
5615,919,807,919,919,919,unk,unk,3,unk,1
9611,unk,unk,unk,919,919,919,unk,2,1,0
5122,807,707,807,919,919,919,919,2,1,1
5565,919,807,919,919,919,919,919,3,2,1
9081,unk,unk,807,919,919,unk,unk,2,1,1
5170,807,707,807,919,919,919,919,2,2,1
5557,919,807,919,919,919,919,unk,3,1,1
8751,919,unk,919,919,919,unk,unk,3,4,1
5267,807,707,807,919,919,919,919,2,2,1
5032,807,707,807,919,919,919,919,2,1,1
5521,919,807,919,919,919,919,919,3,3,0
8672,919,unk,919,919,919,919,919,3,2,1
5076,807,707,807,919,919,919,919,2,2,1
5448,919,807,919,919,919,919,919,3,2,0
9581,unk,unk,unk,919,919,919,919,2,4,0
9574,unk,unk,unk,919,919,919,919,2,1,1
5265,807,707,807,919,919,919,919,2,2,0
5570,919,807,919,919,919,919,919,3,4,0
5559,919,807,919,919,919,919,unk,3,2,0
6144,808,708,808,919,919,919,919,2,2,1
5243,807,707,807,919,919,919,unk,2,2,0
5357,919,807,919,919,919,919,919,3,2,1
5619,919,807,919,919,919,919,919,3,unk,0
5346,919,807,919,919,919,919,919,3,1,0
5207,807,707,807,919,919,919,919,2,2,0
5556,919,807,919,919,919,919,919,3,2,1
5352,919,807,919,919,919,919,919,3,4,0
5261,807,707,807,919,919,919,12,2,2,1
5458,919,807,919,919,919,918,918,3,1,0
5198,807,707,807,919,919,919,919,2,2,1
5378,919,807,919,919,919,919,919,3,2,1
5128,807,707,807,919,919,919,919,2,2,1
8628,919,unk,919,919,919,919,919,3,2,0
9591,unk,unk,unk,919,919,919,unk,3,1,0
5421,919,807,919,919,919,919,unk,3,2,1
5104,807,707,807,919,919,919,919,2,2,1
5255,807,707,807,919,919,919,919,2,1,0
9064,unk,unk,807,919,unk,unk,unk,2,4,1
9555,unk,unk,unk,919,919,unk,unk,2,unk,0
5614,919,807,919,919,919,919,unk,3,1,0
6639,808,708,808,919,919,919,unk,2,unk,0
5200,807,707,807,919,919,919,919,2,2,0
8073,807,unk,807,919,919,919,919,2,unk,1
9598,unk,unk,unk,919,919,12,unk,2,unk,0
5609,919,807,919,919,919,919,919,3,2,1
5607,919,807,919,919,919,919,919,3,2,1
5124,807,707,807,unk,unk,unk,unk,2,1,1
4610,917,804,unk,unk,unk,unk,unk,3,2,0
8306,915,unk,915,unk,unk,unk,unk,3,1,0
6432,918,808,918,unk,unk,unk,unk,3,1,0
9782,unk,unk,unk,unk,808,918,unk,1,unk,1
8523,918,unk,918,unk,918,918,918,3,2,1
10023,unk,unk,unk,unk,unk,914,unk,2,1,unk
10018,unk,unk,unk,unk,unk,914,914,2,1,unk
9727,unk,unk,unk,unk,810,unk,unk,1,unk,1
5075,unk,707,unk,unk,unk,unk,unk,2,unk,1
9965,unk,unk,unk,unk,unk,914,914,2,2,unk
421,801,701,801,unk,unk,unk,unk,2,1,1
10033,unk,unk,unk,unk,unk,unk,unk,2,2,unk
4319,804,704,804,unk,unk,unk,unk,2,4,1
8123,710,unk,710,unk,unk,914,unk,1,2,0
7426,918,808,918,unk,918,unk,unk,3,1,0
10038,unk,unk,unk,unk,unk,unk,unk,1,2,unk
10068,unk,unk,unk,unk,unk,unk,919,2,1,unk
6513,918,808,918,unk,12,unk,12,3,2,1
1744,709,609,709,unk,unk,unk,unk,1,1,0
8335,709,unk,709,unk,unk,unk,unk,1,unk,1
3919,704,604,704,unk,unk,unk,unk,1,2,0
2138,914,809,914,unk,unk,unk,unk,3,1,0
7201,unk,808,unk,unk,unk,unk,unk,3,2,0
5625,unk,807,unk,unk,unk,unk,unk,3,unk,1
8801,unk,unk,709,unk,unk,unk,unk,1,unk,1
9970,unk,unk,unk,unk,unk,914,unk,2,unk,unk
716,unk,808,unk,unk,unk,unk,unk,3,1,0
9728,unk,unk,unk,unk,914,unk,unk,3,unk,1
10056,unk,unk,unk,unk,unk,unk,919,3,unk,unk
9960,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10111,unk,unk,unk,unk,unk,unk,914,2,unk,unk
8348,916,unk,916,unk,unk,unk,unk,3,unk,0
1927,914,809,914,unk,unk,unk,unk,3,4,1
9845,unk,unk,unk,unk,unk,918,918,1,1,unk
1206,unk,710,unk,unk,unk,unk,unk,2,2,1
9995,unk,unk,unk,unk,unk,914,914,1,1,unk
10015,unk,unk,unk,unk,unk,914,914,2,2,unk
10092,unk,unk,unk,unk,unk,unk,914,1,unk,unk
4777,707,607,707,unk,unk,unk,unk,1,2,1
9939,unk,unk,unk,unk,unk,919,919,1,1,unk
106,unk,601,unk,unk,801,unk,unk,1,1,0
5465,unk,807,unk,unk,unk,unk,unk,3,2,1
9934,unk,unk,unk,unk,unk,919,919,2,1,unk
3994,704,604,704,unk,804,unk,unk,1,4,0
8423,917,unk,917,unk,unk,unk,unk,3,unk,1
10167,unk,unk,unk,unk,unk,unk,12,1,unk,unk
10013,unk,unk,unk,unk,unk,914,914,2,1,unk
8157,914,unk,914,unk,unk,unk,unk,3,unk,1
9711,unk,unk,unk,unk,807,unk,unk,1,unk,1
10096,unk,unk,unk,unk,unk,unk,914,1,4,unk
10001,unk,unk,unk,unk,unk,914,unk,2,unk,unk
8559,918,unk,918,unk,unk,unk,unk,3,unk,1
8263,13,unk,unk,unk,unk,unk,unk,2,unk,0
10095,unk,unk,unk,unk,unk,unk,914,2,unk,unk
10139,unk,unk,unk,unk,unk,unk,918,2,unk,unk
2279,unk,709,unk,unk,unk,unk,unk,2,unk,1
4726,707,607,707,unk,unk,unk,unk,1,3,1
2579,917,802,917,unk,unk,unk,unk,3,unk,1
9895,unk,unk,unk,unk,unk,919,unk,1,unk,unk
9917,unk,unk,unk,unk,unk,918,unk,2,unk,unk
9981,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10073,unk,unk,unk,unk,unk,unk,919,2,2,unk
1926,914,809,unk,unk,unk,unk,unk,3,2,0
9854,unk,unk,unk,unk,unk,918,unk,2,unk,unk
4770,707,607,707,unk,unk,unk,unk,1,1,1
10114,unk,unk,unk,unk,unk,unk,914,1,1,unk
9828,unk,unk,unk,unk,unk,918,unk,2,unk,unk
9726,unk,unk,unk,unk,809,unk,unk,1,unk,1
6338,unk,608,unk,unk,unk,unk,unk,1,1,1
9892,unk,unk,unk,unk,unk,919,unk,1,unk,unk
8660,919,unk,919,unk,unk,unk,unk,3,2,1
8115,710,unk,710,unk,unk,unk,unk,1,4,0
10075,unk,unk,unk,unk,unk,unk,919,2,unk,unk
10063,unk,unk,unk,unk,unk,unk,919,1,unk,unk
10006,unk,unk,unk,unk,unk,914,914,1,1,unk
3320,unk,706,unk,unk,unk,unk,unk,2,1,0
8370,704,unk,704,unk,unk,unk,unk,1,1,0
10076,unk,unk,unk,unk,unk,unk,919,3,unk,unk
9955,unk,unk,unk,unk,unk,12,12,1,unk,unk
10132,unk,unk,unk,unk,unk,unk,918,1,unk,unk
10123,unk,unk,unk,unk,unk,unk,914,1,1,unk
6649,708,608,unk,unk,unk,unk,unk,1,unk,0
2952,706,606,706,unk,unk,unk,unk,1,2,0
10192,unk,unk,unk,unk,unk,unk,unk,3,1,unk
9862,unk,unk,unk,unk,unk,919,unk,2,unk,unk
5399,unk,807,unk,unk,unk,unk,unk,3,3,1
10166,unk,unk,unk,unk,unk,unk,12,2,unk,unk
4737,unk,607,unk,unk,unk,unk,unk,1,2,0
3429,unk,706,unk,unk,unk,unk,unk,2,unk,1
8471,917,unk,917,unk,unk,unk,unk,3,unk,0
4771,unk,607,unk,unk,unk,unk,unk,1,1,1
9857,unk,unk,unk,unk,unk,918,918,1,2,unk
5004,unk,607,unk,unk,unk,unk,unk,1,2,0
10150,unk,unk,unk,unk,unk,unk,918,1,unk,unk
10080,unk,unk,unk,unk,unk,unk,919,3,unk,unk
5447,919,807,919,unk,unk,unk,unk,3,1,0
10133,unk,unk,unk,unk,unk,unk,918,2,unk,unk
8163,914,unk,unk,unk,unk,unk,unk,3,unk,1
3571,unk,806,unk,unk,unk,unk,unk,3,1,1
201,unk,701,unk,unk,unk,unk,unk,2,1,1
9822,unk,unk,unk,unk,unk,918,918,2,unk,unk
9758,unk,unk,unk,unk,914,unk,unk,3,1,1
4933,707,607,707,unk,807,919,unk,1,2,0
4038,704,604,704,unk,unk,unk,unk,1,2,0
9944,unk,unk,unk,unk,unk,919,unk,2,1,unk
9925,unk,unk,unk,unk,unk,919,919,2,unk,unk
235,917,801,917,unk,917,unk,unk,3,2,1
7138,918,808,918,unk,unk,unk,unk,3,1,0
1849,unk,609,unk,unk,unk,unk,914,1,4,1
5516,919,807,919,unk,unk,unk,unk,3,2,0
4337,804,704,unk,unk,unk,unk,unk,2,1,0
5408,919,807,919,unk,unk,unk,unk,3,1,0
4211,unk,704,unk,unk,unk,unk,unk,2,2,0
960,710,610,710,unk,unk,unk,unk,1,2,1
8391,804,unk,804,unk,unk,unk,unk,2,4,0
3679,915,806,unk,unk,unk,unk,unk,3,1,1
2392,702,602,702,unk,unk,unk,unk,1,1,0
9778,unk,unk,unk,unk,808,918,unk,1,4,1
394,unk,601,unk,unk,unk,unk,unk,1,1,1
7774,unk,607,unk,unk,unk,unk,unk,1,2,0
9783,unk,unk,unk,unk,12,unk,unk,2,unk,1
10008,unk,unk,unk,unk,unk,914,914,1,2,unk
8528,918,unk,918,unk,unk,unk,unk,3,3,0
10113,unk,unk,unk,unk,unk,unk,914,3,unk,unk
8390,804,unk,804,unk,unk,unk,unk,2,4,0
1783,unk,609,unk,unk,unk,unk,unk,1,unk,1
9977,unk,unk,unk,unk,unk,914,914,2,1,unk
9788,unk,unk,unk,unk,917,unk,unk,2,unk,1
3916,unk,604,unk,unk,unk,unk,unk,1,2,0
9847,unk,unk,unk,unk,unk,918,12,2,unk,unk
1521,710,610,710,unk,unk,unk,unk,1,1,0
3176,706,606,706,unk,unk,unk,unk,1,1,1
8551,918,unk,unk,unk,unk,unk,unk,3,unk,0
10039,unk,unk,unk,unk,unk,unk,unk,2,1,unk
9786,unk,unk,unk,unk,917,unk,unk,2,unk,1
10089,unk,unk,unk,unk,unk,unk,914,3,unk,unk
8092,807,unk,807,unk,unk,unk,unk,2,unk,0
10106,unk,unk,unk,unk,unk,unk,914,1,1,unk
3758,unk,806,unk,unk,unk,unk,unk,3,2,1
9796,unk,unk,unk,unk,801,unk,unk,1,unk,1
2760,11,11,unk,unk,unk,unk,unk,1,1,0
8642,919,unk,919,unk,unk,unk,unk,3,unk,1
10124,unk,unk,unk,unk,unk,unk,914,1,unk,unk
5361,unk,807,unk,unk,unk,unk,unk,3,1,0
10040,unk,unk,unk,unk,unk,unk,unk,1,2,unk
10172,unk,unk,unk,unk,unk,unk,12,1,unk,unk
2798,916,5,unk,unk,unk,unk,unk,3,2,1
10000,unk,unk,unk,unk,unk,914,unk,2,1,unk
9823,unk,unk,unk,unk,unk,918,918,1,2,unk
4686,708,607,unk,unk,unk,unk,unk,1,1,1
9054,unk,unk,918,unk,unk,unk,unk,3,2,0
8050,801,unk,801,unk,unk,unk,unk,2,unk,1
8505,917,unk,917,unk,unk,unk,unk,3,unk,1
9773,unk,unk,unk,unk,13,unk,unk,3,unk,1
2100,709,609,709,unk,unk,unk,unk,1,unk,0
4297,unk,704,unk,unk,unk,unk,unk,2,unk,1
8403,704,unk,704,unk,unk,unk,unk,1,unk,0
1140,810,710,810,unk,unk,unk,unk,2,1,0
9908,unk,unk,unk,unk,unk,919,919,2,4,unk
8746,12,unk,unk,unk,unk,unk,unk,1,unk,1
8806,unk,unk,917,unk,unk,unk,unk,3,4,0
6092,unk,708,unk,unk,unk,unk,unk,2,1,0
191,unk,601,unk,unk,unk,unk,unk,1,unk,1
9884,unk,unk,unk,unk,unk,919,919,2,unk,unk
9708,unk,unk,unk,unk,807,919,919,1,1,1
2796,916,5,unk,unk,unk,unk,unk,3,1,0
7167,708,708,unk,unk,unk,unk,unk,2,unk,1
3735,unk,806,unk,unk,unk,unk,unk,3,1,0
2040,unk,609,unk,unk,unk,unk,unk,1,2,1
890,710,610,710,unk,unk,unk,unk,1,2,0
737,unk,610,unk,unk,unk,unk,unk,1,unk,1
8373,804,unk,804,unk,unk,unk,unk,2,4,1
9825,unk,unk,unk,unk,unk,918,unk,2,1,unk
9770,unk,unk,unk,unk,915,unk,unk,2,unk,1
3032,706,606,706,unk,unk,unk,unk,1,2,0
67,701,601,701,unk,unk,unk,unk,1,1,0
4529,unk,804,917,unk,unk,unk,unk,3,unk,1
4144,unk,704,801,unk,unk,unk,unk,2,1,1
10173,unk,unk,unk,unk,unk,unk,12,3,unk,unk
4399,917,804,917,unk,unk,unk,unk,3,1,1
9068,unk,unk,804,unk,unk,unk,unk,2,unk,1
5433,unk,807,unk,unk,unk,unk,unk,3,1,1
5418,919,807,919,unk,unk,unk,unk,3,unk,0
10105,unk,unk,unk,unk,unk,unk,914,1,unk,unk
2237,unk,709,809,unk,unk,914,914,2,2,0
9720,unk,unk,unk,unk,804,unk,unk,1,unk,1
6477,918,808,918,unk,919,919,919,3,2,0
6107,918,808,918,unk,unk,unk,unk,3,1,0
9789,unk,unk,unk,unk,917,unk,unk,2,1,1
5402,unk,807,unk,unk,unk,unk,unk,3,3,1
6287,919,808,919,unk,unk,unk,unk,3,2,0
9738,unk,unk,unk,unk,919,919,unk,2,2,1
193,unk,601,unk,unk,unk,unk,unk,1,3,1
10041,unk,unk,unk,unk,unk,unk,918,1,1,unk
5588,unk,807,unk,unk,unk,unk,919,3,1,1
9875,unk,unk,unk,unk,unk,919,919,1,unk,unk
8287,915,unk,unk,unk,unk,unk,unk,3,unk,0
2199,709,609,709,unk,unk,unk,unk,1,2,1
5074,unk,707,unk,unk,unk,unk,unk,2,2,1
9753,unk,unk,unk,unk,914,914,unk,2,4,1
9817,unk,unk,unk,unk,unk,918,unk,2,unk,unk
10025,unk,unk,unk,unk,unk,914,unk,2,2,unk
4900,707,607,707,unk,unk,unk,unk,1,2,1
10187,unk,unk,unk,unk,unk,unk,unk,2,unk,unk
7166,unk,708,unk,unk,unk,unk,unk,2,1,0
8350,916,unk,unk,unk,unk,unk,unk,3,unk,0
8733,808,unk,unk,unk,unk,unk,unk,2,unk,1
7382,918,808,918,unk,unk,unk,unk,3,1,0
8312,915,unk,915,unk,unk,unk,unk,3,unk,1
1457,914,810,914,unk,unk,914,914,3,1,1
3084,unk,606,unk,unk,unk,unk,unk,1,unk,1
7429,unk,808,unk,unk,unk,unk,unk,3,unk,1
9855,unk,unk,unk,unk,unk,918,918,2,2,unk
8421,917,unk,917,unk,unk,unk,unk,3,unk,1
9950,unk,unk,unk,unk,unk,919,unk,2,2,unk
3135,706,606,706,unk,unk,unk,unk,1,1,1
9891,unk,unk,unk,unk,unk,919,unk,2,1,unk
9904,unk,unk,unk,unk,unk,919,unk,1,unk,unk
964,unk,610,unk,unk,unk,unk,unk,1,2,1
6177,808,708,808,unk,unk,918,918,2,1,1
4675,unk,13,916,unk,unk,unk,unk,3,2,0
9865,unk,unk,unk,unk,unk,919,unk,1,unk,unk
10171,unk,unk,unk,unk,unk,unk,12,2,unk,unk
210,801,701,801,unk,unk,unk,unk,2,1,1
9936,unk,unk,unk,unk,unk,919,unk,1,unk,unk
1443,810,710,810,unk,unk,unk,unk,2,2,1
10046,unk,unk,unk,unk,unk,unk,unk,1,4,unk
10180,unk,unk,unk,unk,unk,unk,unk,1,1,unk
9987,unk,unk,unk,unk,unk,914,unk,1,2,unk
10029,unk,unk,unk,unk,unk,unk,919,2,2,unk
2742,11,11,unk,unk,unk,unk,unk,2,4,0
10144,unk,unk,unk,unk,unk,unk,918,2,unk,unk
3061,706,606,706,unk,unk,unk,unk,1,3,0
10142,unk,unk,unk,unk,unk,unk,918,3,2,unk
4066,706,604,706,unk,unk,unk,unk,1,1,0
8667,919,unk,919,unk,unk,unk,unk,3,3,0
8804,unk,unk,917,unk,unk,unk,unk,3,unk,1
1760,914,809,914,unk,unk,unk,unk,3,unk,1
6254,918,808,918,unk,unk,unk,unk,3,2,0
9978,unk,unk,unk,unk,unk,914,914,2,1,unk
8507,917,unk,917,unk,unk,unk,unk,3,unk,1
6214,unk,808,unk,unk,unk,unk,unk,3,1,0
8565,918,unk,918,unk,unk,unk,unk,3,unk,0
3594,unk,806,unk,unk,unk,unk,unk,3,4,1
8793,unk,unk,917,unk,unk,unk,unk,3,2,0
10014,unk,unk,unk,unk,unk,914,unk,2,1,unk
8316,915,unk,915,unk,unk,unk,unk,3,1,0
9863,unk,unk,unk,unk,unk,919,unk,2,unk,unk
3861,unk,604,unk,unk,unk,unk,unk,1,2,1
9793,unk,unk,unk,unk,917,unk,unk,3,1,1
10127,unk,unk,unk,unk,unk,unk,914,2,2,unk
4670,915,13,915,unk,unk,unk,unk,3,2,0
8595,918,unk,918,unk,unk,unk,unk,3,unk,1
8365,916,unk,916,unk,unk,unk,unk,3,unk,1
4295,804,704,804,unk,unk,unk,unk,2,2,1
8120,810,unk,810,unk,unk,unk,unk,2,1,0
5626,unk,807,unk,unk,unk,unk,unk,3,unk,1
1264,unk,610,unk,unk,unk,unk,unk,1,unk,1
4397,917,804,917,unk,unk,unk,unk,3,4,1
7164,unk,708,unk,unk,unk,unk,unk,2,4,0
9951,unk,unk,unk,unk,unk,919,unk,2,unk,unk
4498,917,804,917,unk,unk,unk,unk,3,2,0
4561,unk,804,unk,unk,unk,unk,unk,3,1,0
8273,915,unk,915,unk,unk,unk,unk,3,1,1
9878,unk,unk,unk,unk,unk,919,919,2,unk,unk
9852,unk,unk,unk,unk,unk,918,unk,1,1,unk
8064,802,unk,802,unk,unk,unk,unk,2,1,0
8311,915,unk,13,unk,unk,unk,unk,3,1,1
8819,918,unk,unk,unk,unk,unk,unk,3,unk,0
8038,701,unk,701,unk,unk,unk,unk,1,1,0
9763,unk,unk,unk,unk,915,unk,unk,3,unk,1
3466,804,706,804,unk,unk,unk,unk,2,3,1
8544,918,unk,918,unk,unk,unk,unk,3,unk,1
10044,unk,unk,unk,unk,unk,unk,914,1,1,unk
10060,unk,unk,unk,unk,unk,unk,919,1,unk,unk
8654,919,unk,919,unk,unk,unk,unk,3,unk,0
2378,702,602,702,unk,unk,unk,unk,1,unk,1
9886,unk,unk,unk,unk,unk,919,919,2,unk,unk
10004,unk,unk,unk,unk,unk,914,unk,2,1,unk
9820,unk,unk,unk,unk,unk,918,918,2,4,unk
9933,unk,unk,unk,unk,unk,919,unk,2,2,unk
9871,unk,unk,unk,unk,unk,919,unk,2,unk,unk
4571,917,804,917,unk,unk,unk,unk,3,1,0
8088,807,unk,unk,unk,unk,unk,unk,2,1,0
3353,unk,706,unk,unk,unk,unk,unk,2,2,1
9973,unk,unk,unk,unk,unk,914,unk,1,unk,unk
3764,unk,806,unk,unk,unk,unk,unk,3,2,0
9816,unk,unk,unk,unk,unk,918,918,2,unk,unk
4918,707,607,708,unk,unk,unk,unk,1,2,1
4955,unk,607,unk,unk,unk,unk,unk,1,2,0
3760,915,806,915,unk,unk,unk,unk,3,4,0
8300,915,unk,915,unk,unk,unk,unk,3,1,0
4673,917,13,917,unk,unk,unk,unk,3,unk,1
8441,917,unk,917,unk,unk,unk,unk,3,unk,0
8200,914,unk,914,unk,unk,unk,unk,3,1,0
9940,unk,unk,unk,unk,unk,919,919,2,2,unk
4284,804,704,804,unk,unk,unk,unk,2,2,0
8138,710,unk,710,unk,unk,914,914,1,2,1
10201,unk,unk,unk,unk,unk,unk,unk,unk,unk,unk
8021,11,unk,unk,unk,unk,unk,unk,3,1,0
3576,unk,806,unk,unk,unk,unk,unk,3,2,1
7325,808,708,808,unk,unk,unk,unk,2,3,0
9997,unk,unk,unk,unk,unk,914,914,2,2,unk
9079,unk,unk,918,unk,unk,unk,unk,3,unk,1
9768,unk,unk,unk,unk,915,unk,unk,3,3,0
2629,12,12,unk,unk,unk,unk,unk,2,unk,0
7134,918,808,918,unk,unk,unk,unk,3,1,0
8649,919,unk,919,unk,unk,unk,unk,3,unk,1
8356,916,unk,916,unk,unk,unk,unk,3,3,1
9751,unk,unk,unk,unk,914,914,914,2,1,1
9769,unk,unk,unk,unk,915,unk,unk,3,1,0
9750,unk,unk,unk,unk,917,unk,unk,2,unk,1
8017,11,unk,11,unk,unk,unk,unk,1,2,1
9922,unk,unk,unk,unk,unk,919,unk,2,unk,unk
10178,unk,unk,unk,unk,unk,unk,unk,1,1,unk
2753,unk,11,unk,unk,unk,unk,unk,3,2,0
3224,unk,606,unk,unk,unk,unk,unk,1,1,1
8147,914,unk,914,unk,unk,unk,unk,3,unk,1
9809,unk,unk,unk,unk,unk,919,unk,1,unk,unk
9914,unk,unk,unk,unk,unk,919,919,1,1,unk
1548,unk,701,unk,unk,unk,unk,unk,2,2,1
1539,unk,709,unk,unk,unk,unk,unk,2,unk,1
5033,unk,707,unk,unk,unk,unk,unk,2,1,1
9781,unk,unk,unk,unk,808,918,918,1,unk,0
3683,13,806,unk,unk,unk,unk,unk,3,1,1
9993,unk,unk,unk,unk,unk,914,914,1,unk,unk
8480,917,unk,917,unk,unk,unk,unk,3,4,0
4101,704,604,704,unk,unk,unk,unk,1,2,0
3853,704,604,unk,unk,unk,unk,unk,1,2,1
1163,unk,810,unk,unk,unk,unk,unk,3,1,1
7418,808,708,808,unk,unk,unk,unk,2,2,1
2999,unk,606,unk,unk,unk,unk,unk,1,1,1
10182,unk,unk,unk,unk,unk,unk,unk,1,unk,unk
6575,unk,608,unk,unk,unk,unk,unk,1,unk,1
3637,unk,806,unk,unk,unk,unk,unk,3,1,1
10191,unk,unk,unk,unk,unk,unk,unk,1,2,unk
9975,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10103,unk,unk,unk,unk,unk,unk,914,2,1,unk
7437,918,808,918,unk,unk,unk,unk,3,2,1
10137,unk,unk,unk,unk,unk,unk,918,3,2,unk
9880,unk,unk,unk,unk,unk,919,unk,2,unk,unk
8156,914,unk,914,unk,unk,unk,unk,3,unk,1
8349,916,unk,unk,unk,unk,unk,unk,3,unk,0
9785,unk,unk,unk,unk,12,unk,unk,2,unk,1
9989,unk,unk,unk,unk,unk,914,914,2,2,unk
10084,unk,unk,unk,unk,unk,unk,919,1,2,unk
4034,704,604,704,unk,unk,unk,unk,1,2,1
9838,unk,unk,unk,unk,unk,918,918,2,2,unk
10061,unk,unk,unk,unk,unk,unk,919,2,unk,unk
8145,914,unk,914,unk,unk,unk,unk,3,1,1
10082,unk,unk,unk,unk,unk,unk,919,1,unk,unk
8532,unk,unk,919,unk,unk,unk,unk,3,unk,1
9903,unk,unk,unk,unk,unk,919,919,1,2,unk
7208,708,608,708,unk,808,918,918,1,1,0
9996,unk,unk,unk,unk,unk,914,914,2,2,unk
9807,unk,unk,unk,unk,806,unk,unk,1,2,0
4446,917,804,917,unk,unk,unk,unk,3,1,0
8538,918,unk,918,unk,unk,918,918,3,2,0
3946,unk,604,unk,unk,unk,unk,unk,1,1,1
8271,806,unk,806,unk,unk,unk,unk,2,1,0
9760,unk,unk,unk,unk,914,unk,unk,3,unk,1
2259,709,609,709,unk,unk,914,unk,1,unk,1
1779,unk,609,unk,unk,unk,unk,unk,1,unk,1
9766,unk,unk,unk,unk,915,unk,unk,3,unk,1
2103,709,609,unk,unk,unk,unk,unk,1,2,1
7582,unk,607,unk,unk,unk,unk,unk,1,2,1
8056,801,unk,801,unk,unk,unk,unk,2,1,0
5417,919,807,919,unk,unk,unk,unk,3,2,1
10162,unk,unk,unk,unk,unk,unk,918,1,unk,unk
8659,919,unk,919,unk,unk,unk,unk,3,unk,0
3201,706,606,706,unk,unk,unk,unk,1,1,1
9709,unk,unk,unk,unk,807,919,919,1,1,1
9921,unk,unk,unk,unk,unk,919,unk,2,2,unk
9755,unk,unk,unk,unk,914,914,914,3,4,1
886,unk,610,unk,unk,unk,unk,unk,1,2,0
8599,919,unk,919,unk,unk,unk,unk,3,2,0
7170,unk,708,12,unk,unk,unk,unk,2,unk,1
10109,unk,unk,unk,unk,unk,unk,914,2,unk,unk
10119,unk,unk,unk,unk,unk,unk,914,2,unk,unk
10146,unk,unk,unk,unk,unk,unk,918,1,unk,unk
5533,919,807,919,unk,unk,unk,unk,3,1,0
859,914,810,914,unk,unk,unk,unk,3,1,0
4416,unk,804,unk,unk,unk,unk,unk,3,4,1
667,701,601,701,unk,unk,unk,unk,1,unk,0
6098,808,708,808,unk,unk,unk,unk,2,2,1
3040,706,606,706,unk,unk,unk,unk,1,unk,1
4808,707,607,707,unk,unk,unk,unk,1,2,1
9729,unk,unk,unk,unk,914,914,unk,2,4,1
1086,914,810,914,unk,unk,unk,unk,3,2,0
8175,914,unk,914,unk,unk,unk,unk,3,unk,1
6481,unk,808,unk,unk,unk,unk,unk,3,2,1
7129,918,808,918,unk,unk,unk,unk,3,1,1
8007,12,unk,919,unk,unk,unk,unk,3,2,1
2221,unk,609,unk,unk,unk,unk,unk,1,1,1
4665,unk,13,unk,unk,unk,unk,unk,3,unk,1
2857,916,5,unk,unk,unk,unk,unk,3,1,0
778,810,710,unk,unk,unk,unk,unk,2,3,1
3220,706,606,706,unk,unk,unk,unk,1,1,0
2073,unk,809,unk,unk,unk,unk,unk,3,2,1
1808,unk,609,unk,unk,unk,unk,unk,1,1,0
9953,unk,unk,unk,unk,unk,12,unk,2,2,unk
1257,unk,610,unk,unk,unk,unk,914,1,2,1
10143,unk,unk,unk,unk,unk,unk,918,1,unk,unk
4520,917,804,917,unk,unk,unk,unk,3,2,0
1668,710,709,710,unk,unk,unk,unk,2,2,1
9790,unk,unk,unk,unk,917,unk,unk,2,unk,1
9902,unk,unk,unk,unk,unk,919,918,1,2,unk
1286,710,710,710,unk,unk,unk,unk,2,unk,1
1051,710,610,710,unk,unk,914,unk,1,2,1
8031,801,unk,801,unk,unk,unk,unk,2,1,1
10078,unk,unk,unk,unk,unk,unk,919,2,unk,unk
7304,unk,808,unk,unk,unk,unk,unk,3,unk,1
2460,702,602,702,unk,unk,unk,unk,1,4,0
4738,unk,607,unk,unk,unk,unk,unk,1,4,1
77,unk,701,unk,unk,unk,unk,unk,2,4,0
755,unk,610,unk,unk,unk,unk,unk,1,1,1
8346,916,unk,916,unk,unk,unk,unk,3,unk,0
9818,unk,unk,unk,unk,unk,918,918,1,2,unk
6387,unk,608,unk,unk,unk,unk,unk,1,2,0
10108,unk,unk,unk,unk,unk,unk,914,2,4,unk
8108,810,unk,810,unk,unk,unk,unk,2,1,1
8719,708,unk,unk,unk,unk,unk,unk,1,unk,1
8814,unk,unk,804,unk,unk,unk,unk,2,unk,1
1114,710,610,710,unk,unk,unk,unk,1,2,1
3424,unk,706,unk,unk,unk,unk,unk,2,1,1
6339,unk,608,unk,unk,unk,unk,unk,1,2,1
5633,unk,807,unk,unk,unk,unk,unk,3,unk,1
8788,unk,unk,unk,unk,unk,unk,unk,3,unk,1
2908,unk,5,unk,unk,unk,unk,unk,2,1,1
8693,919,unk,919,unk,unk,unk,unk,3,unk,0
